first_harmonic,second_harmonic,on_pareto_front,representative,delay_variance_ratio_to_lfm,delay_std_ratio_to_lfm,rms_bandwidth_hz,mainlobe_width_samples,peak_sidelobe_db,peak_sidelobe_amplitude_ratio_to_lfm,integrated_sidelobe_db,integrated_sidelobe_energy_ratio_to_lfm,doppler_coupling_samples_per_hz,doppler_coupling_ratio_to_lfm,doppler_fit_residual_rms_samples
-0.07,0.009999999999999995,True,,1.1565262965395027,1.0754191259873997,33586.57739908938,18,-17.77743650325427,0.6100281349940229,-13.551880035621746,0.4173381850205043,0.008654277320310334,1.074686275996192,0.004209232127136364
-0.07,0.020000000000000004,False,,1.1687899969646554,1.0811059138514854,33409.906697077524,18,-16.949749571469713,0.6710180646452993,-13.490625185061285,0.4232662183775677,0.008701966483813765,1.0806083059513216,0.004423710139495754
-0.07,0.03,False,,1.1808992909471177,1.0866919024945008,33238.16771664924,18,-15.993385253549821,0.7491217869361576,-13.005398246812476,0.473299779210876,0.008747381100849707,1.0862478832206572,0.004625665918620123
-0.07,0.039999999999999994,False,,1.192836368843219,1.092170485246337,33071.43728873989,18,-15.099494173210239,0.8303228354152637,-12.196281170723417,0.5702273050991326,0.008790420629507233,1.0915925225315604,0.0048155987726254445
-0.07,0.05,False,,1.2045830532859247,1.0975349895497295,32909.791537721416,18,-14.303955450602018,0.9099633861272676,-11.190104017906624,0.7188954332174917,0.008830984014122429,1.096629674813658,0.004993972893527611
-0.07,0.06000000000000001,False,,1.2161208463600304,1.1027786932834849,32753.305746134673,18,-13.590194917813445,0.9878976327616468,-10.087342045719051,0.9267058871087479,0.008868970073127862,1.1013467753619053,0.005161216541012399
-0.07,0.06999999999999999,False,,1.2274309814349482,1.1078948422277939,32602.05421554829,18,-12.83211827602816,1.077992593175771,-8.949025970309137,1.2044077170573675,0.008904277908031832,1.105731294623541,0.005317721183495747
-0.07,0.08,False,,1.2384944795819246,1.1128766686304123,32456.110123944232,18,-12.09988225293623,1.1728097776564446,-7.805301051959446,1.5672779420725043,0.008936807331681996,1.1097707913797694,0.005463840594137498
-0.06,-0.08,False,,1.0236775730699692,1.0117695256677626,35699.48174471659,18,-9.8169342691212,1.525369214943568,-5.357948048959244,2.753476166412732,0.008086430568548065,1.0041711898253638,0.0022542580191628565
-0.06,-0.07,False,,1.0361562221386793,1.0179175910350893,35483.86237702002,18,-10.464649049504185,1.4157586969970488,-6.385203043710056,2.173480870528036,0.008145810805982938,1.01154501479939,0.002423128962105877
-0.06,-0.06,False,,1.048613840164419,1.0240184764760931,35272.4570319607,18,-11.209237920742407,1.2994506617272923,-7.405696748541496,1.7183295223387016,0.008204087111571235,1.018781753756729,0.0025972413340074134
-0.06,-0.05,False,,1.0610377982000085,1.0300668901581143,35065.34192735049,18,-12.069332948373152,1.1769419512280197,-8.421838346215086,1.3598540277318383,0.008261157624768015,1.0258687576770562,0.0027758124045916877
-0.06,-0.04,False,,1.0734149185423147,1.036057391529212,34862.59352691317,18,-13.070924369801748,1.048758447911916,-9.42920463796435,1.0783398696662032,0.008316917773540131,1.0327930408280324,0.0029580289732962966
-0.06,-0.03,False,,1.085731484264186,1.0419843973228131,34664.288452149216,18,-14.251716320300103,0.9154526256544835,-10.410917241964095,0.8601702192351784,0.008371260483064474,1.0395413066814039,0.0031430498974857487
-0.06,-0.020000000000000004,False,,1.0979732520946306,1.047842188544931,34470.503389058824,18,-15.531169844385083,0.7900656831437787,-11.330235241871534,0.6960694965917728,0.00842407641358347,1.0460999774498487,0.003330009062501985
-0.06,-0.009999999999999995,True,,1.1101254688401785,1.053624918479142,34281.31498975353,18,-17.084986444156446,0.6606514133766965,-12.12325704114422,0.5798964130684666,0.008475254228100007,1.0524552273292722,0.003518018803726
-0.06,0.0,True,,1.1221728915256517,1.0593266217393253,34096.79976901876,18,-17.655368001277957,0.6186617854154817,-12.699294729421586,0.5078630933764691,0.00852468089033636,1.0585930194992836,0.0037061737861690375
-0.06,0.009999999999999995,True,,1.1340998114140581,1.064941224394125,33917.033995924365,18,-16.791011566774237,0.6833939225975555,-12.961882618687198,0.47806600755963635,0.008572241993122858,1.0644991469024276,0.003893555341197893
-0.06,0.020000000000000004,False,,1.1458900820429543,1.0704625551802147,33742.09358061668,18,-16.016929755098506,0.7470939214577071,-12.85260542739306,0.4902477214105885,0.00861782211704821,1.0701592767813055,0.004079236253437823
-0.06,0.03,False,,1.1575271513881358,1.0758843578136712,33572.05395646462,18,-15.21215154479757,0.8196229556054999,-12.386878768165355,0.5457430952797455,0.00866160120315801,1.075595754175835,0.004282610907707255
